SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
PB;PARAÍBA;DEPUTADO ESTADUAL;150001619634;28111;DRA CAROLINA;DEFERIDO;28;PRTB;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001724236;22600;PREÁ;INDEFERIDO COM RECURSO;22;PL;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718200;22147;GUEDES INFORMÁTICA;RENÚNCIA;22;PL;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001718302;3510;SAMANDA FERREIRA;RENÚNCIA;35;PMB;FEMININO;PRETA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001723295;14123;PAULO CÉSAR;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001723304;14555;JÚNIOR GUEDES;DEFERIDO;14;PTB;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001718228;2223;CANTORA MUNIQUE MARINHO;DEFERIDO;22;PL;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001724144;43333;FLAVIO;INDEFERIDO;43;PV;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001619629;28190;EDUARDO BOMBA;DEFERIDO;28;PRTB;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001619547;1099;JUNIOR DRZINHO;DEFERIDO;10;REPUBLICANOS;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621569;50999;ZÉ COSTA  JC COSTINHA;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001621678;4099;ADONES;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621583;18111;PROFESSOR FRANCISCO;DEFERIDO;18;REDE;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621668;40789;BUBA GERMANO;RENÚNCIA;40;PSB;MASCULINO;PARDA;S
PB;PARAÍBA;DEPUTADO ESTADUAL;150001643199;13013;EVANDRO JULIO ENFERMEIRO;DEFERIDO;13;PT;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621597;27777;VIEIRINHA;DEFERIDO;27;DC;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621562;18192;FABIO PETTERSON;DEFERIDO;18;REDE;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001718397;3616;ELANE AGRA;DEFERIDO;36;AGIR;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001612066;1166;ALINE ;DEFERIDO;11;PP;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001643397;7001;LETICIA;DEFERIDO;70;AVANTE;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001620835;77444;VALDILENE QUEIROZ;DEFERIDO;77;SOLIDARIEDADE;FEMININO;BRANCA;N
PB;PARAÍBA;GOVERNADOR;150001643180;15;VENEZIANO;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718377;35113;SILVIO RADIALISTA;INDEFERIDO;35;PMB;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001619536;6555;JONILDO CAVALCANTI;DEFERIDO;65;PC do B;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001619563;10211;PROFESSORA MIRA;INDEFERIDO COM RECURSO;10;REPUBLICANOS;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001603195;4412;DR. DAMIÃO;DEFERIDO;44;UNIÃO;MASCULINO;PRETA;S
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621567;50500;PROFESSOR NELSON JUNIOR;DEFERIDO;50;PSOL;MASCULINO;PRETA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621655;40111;CELIO ALVES;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001643212;13737;ZÉ PEREIRA ;DEFERIDO;13;PT;MASCULINO;PRETA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001718124;1234;NILDO LACERDA;INDEFERIDO COM RECURSO;12;PDT;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001620824;77777;DUDU SOARES;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621581;18100;SOCORRO ABRANTES;DEFERIDO;18;REDE;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718494;36888;MI;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001619531;1330;ROSILDA SOARES;DEFERIDO;13;PT;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718198;22422;DR RICARDO GOMES;DEFERIDO;22;PL;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718420;35000;SAMUEL MARIANO;DEFERIDO;35;PMB;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621553;50555;EULINA;DEFERIDO;50;PSOL;FEMININO;PRETA;N
