SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
BA;BAHIA;DEPUTADO FEDERAL;50001600761;2090;CESAR MASCARENHAS;DEFERIDO;20;PSC;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001609356;2250;JORGINHO SAMPAIO CORREIA;DEFERIDO;22;PL;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001600784;2099;LUZANY DA SAÚDE;DEFERIDO;20;PSC;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001644125;35380;CARLOS BARBOSA;INDEFERIDO COM RECURSO;35;PMB;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001696430;14467;ELIENE ANCHIETA;DEFERIDO;14;PTB;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001606426;65065;ENFERMEIRA DART CLAIR;DEFERIDO;65;PC do B;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001620858;1208;LUCAS O SINCERO;DEFERIDO;12;PDT;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001615807;5133;RIGO;DEFERIDO;51;PATRIOTA;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001619253;10444;MAGUI;DEFERIDO;10;REPUBLICANOS;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001602963;7010;DR JADSON LUIZ;DEFERIDO;70;AVANTE;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001609352;2246;KEILA;DEFERIDO;22;PL;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001717858;9024;MARIA FERNANDA;DEFERIDO;90;PROS;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001619301;10121;RENATA SHOW;DEFERIDO;10;REPUBLICANOS;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001602670;27413;JAIME DOUTOR;DEFERIDO;27;DC;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001621022;1192;JOSÉ PARISIO;DEFERIDO;11;PP;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001614038;1515;ZÉ RAIMUNDO MANDATO COLETIVO;DEFERIDO;15;MDB;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001696414;14580;EDIVALDO CIGANO;DEFERIDO;14;PTB;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001696422;14133;OSVALDO CRUZ;DEFERIDO;14;PTB;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001715688;90233;PASTOR ALECSON;INDEFERIDO;90;PROS;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001620864;1290;SINHO RAMOS;DEFERIDO;12;PDT;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001729528;1598;GABRIELA;DEFERIDO;15;MDB;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001696396;14121;FRED GEDEON III;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001606390;43100;ANDERSON SANTOS;DEFERIDO;43;PV;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001600636;50500;MARCIEL VIANA;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001620031;77444;PASTOR TOM;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001619943;7712;BISPO MARCIO;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001645909;1416;MARCELO SANTANA;DEFERIDO;14;PTB;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001619926;7779;LIBIA GM;DEFERIDO;77;SOLIDARIEDADE;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001645913;1445;PROFESSORA KARINE CARVALHO;DEFERIDO;14;PTB;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001728528;90119;DAMIÃO;INDEFERIDO COM RECURSO;90;PROS;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001714237;9070;CELI PIRES;INDEFERIDO;90;PROS;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001615744;36006;SORAIA GUERRA;DEFERIDO;36;AGIR;FEMININO;PRETA;N
