SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
AL;ALAGOAS;DEPUTADO FEDERAL;20001697454;1499;CHICO DA CAPIAL;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001652072;55600;EZEQUIAS ANTUNES;DEFERIDO;55;PSD;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001737017;55777;MAGALHÃES;PENDENTE DE JULGAMENTO;55;PSD;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001698415;12111;RODOLPHO FERRO;DEFERIDO;12;PDT;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001653827;27123;SÉRGIO MOURA;INDEFERIDO;27;DC;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001716822;4577;MONICA PEIXOTO;DEFERIDO;45;PSDB;FEMININO;BRANCA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001700144;2930;LEONARDO FILHO;DEFERIDO;29;PCO;MASCULINO;PRETA;N
AL;ALAGOAS;VICE-GOVERNADOR;20001717271;35;BOMBEIRO ROGERS TENÓRIO;DEFERIDO;35;PMB;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001653518;15900;BORGES;PENDENTE DE JULGAMENTO;15;MDB;MASCULINO;PRETA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001612380;44321;JUSCELINO;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001605776;77777;MARCELO ALVES;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001652534;10000;ANTONIO ALBUQUERQUE;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;S
AL;ALAGOAS;DEPUTADO ESTADUAL;20001636052;11222;ROSE DAVINO;DEFERIDO;11;PP;FEMININO;BRANCA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001698997;9012;TIAGO HOLANDA;INDEFERIDO;90;PROS;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001696501;50555;PROFESSOR MILTON RODRIGUES;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001611725;4477;DR MÁRCIO;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001612362;65100;ANGELA STEMLER;RENÚNCIA;65;PC do B;FEMININO;BRANCA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001697696;3612;THEO ALVES;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001724823;9033;ADRIANO SANTOS;INDEFERIDO;90;PROS;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001653097;8080;LENILDA LUNA;DEFERIDO;80;UP;FEMININO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001698418;12888;JOÃO LAURINDO- O CABEÇA BRANCA;DEFERIDO;12;PDT;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001652536;10357;RAIZA LOPES;DEFERIDO;10;REPUBLICANOS;FEMININO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001638572;70777;DRA KARLA;DEFERIDO;70;AVANTE;FEMININO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001636061;11111;ANGELA GARROTE;DEFERIDO;11;PP;FEMININO;PARDA;S
AL;ALAGOAS;2º SUPLENTE;20001718298;350;FLORIPES ORESTES;INDEFERIDO COM RECURSO;35;PMB;FEMININO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001621799;40193;FÁBIO DA ASSOCIAÇÃO;DEFERIDO;40;PSB;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001612340;43555;BETH NORONHA;DEFERIDO;43;PV;FEMININO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001612377;44000;FRANCISCO SALES;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001728100;55655;ELIENE;DEFERIDO;55;PSD;FEMININO;PARDA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001610331;1300;TENENTE CORONEL DANIELLI;DEFERIDO;13;PT;FEMININO;PRETA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001652530;10450;CANTOR LUCIANO REY;DEFERIDO;10;REPUBLICANOS;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001620173;22190;FABRICIO LEANDRO;DEFERIDO;22;PL;MASCULINO;PARDA;N
AL;ALAGOAS;GOVERNADOR;20001695808;44;RODRIGO CUNHA;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001620178;22321;PEDRO MENDES;DEFERIDO;22;PL;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001653886;1551;FERNANDO HOLLANDA;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001612388;44888;RICARDO NAZÁRIO DO SINDPOL;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001638558;70678;DRA ALDINHA;DEFERIDO;70;AVANTE;FEMININO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001612355;65444;MÁRCIO LESSA;DEFERIDO;65;PC do B;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001638563;70765;LUCIANE PESSOA;PENDENTE DE JULGAMENTO;70;AVANTE;FEMININO;BRANCA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001698996;9097;EDINALDO LINS O VIGILANTE;INDEFERIDO;90;PROS;MASCULINO;PRETA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001697452;1440;CAPITÃO SALES;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001612342;13456;AILTON AVLIS;DEFERIDO;13;PT;MASCULINO;PRETA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001697455;1400;CORONEL FRAGOSO;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001605783;7733;ERIVALDO PAULINO;PENDENTE DE JULGAMENTO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001728036;40258;JIO SOARES;DEFERIDO;40;PSB;FEMININO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001612360;13134;SILVANO;DEFERIDO;13;PT;MASCULINO;PRETA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001652304;5511;MÁRIO FAROFA;DEFERIDO;55;PSD;MASCULINO;PRETA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001653517;15151;ALEXANDRE AYRES;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001729163;4055;NICOLE CALHEIROS;DEFERIDO;40;PSB;FEMININO;BRANCA;N
