SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
PR;PARANÁ;DEPUTADO FEDERAL;160001621987;1819;JORNALISTA LUCIANA POMBO;DEFERIDO;18;REDE;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001622193;90234;BOLOTA TOTTI;DEFERIDO;90;PROS;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001622312;5570;CRISTIANO DA RECICLAGEM F F;DEFERIDO;55;PSD;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001716179;3334;TAISA SANTANA - ZACA;DEFERIDO;33;PMN;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001622201;90777;KELLY CAVALCANTI;DEFERIDO;90;PROS;FEMININO;PARDA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001654736;5180;WANDERLEI DIAS;DEFERIDO;51;PATRIOTA;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001612447;23041;SMARAGDA DO LITORAL;DEFERIDO;23;CIDADANIA;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001723060;14321;RENATA MOREIRA DOUTORA DO POVO;DEFERIDO;14;PTB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001623072;12612;ENFERMEIRA IRENE;DEFERIDO;12;PDT;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001612429;45620;VARDO;DEFERIDO;45;PSDB;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001654923;2811;ANTONIO SELEME;PENDENTE DE JULGAMENTO;28;PRTB;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001621918;9027;SARGENTO VANDERLEI;DEFERIDO;90;PROS;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001614991;13301;PROFESSOR MAGNUS;DEFERIDO;13;PT;MASCULINO;BRANCA;N
