SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
MA;MARANHÃO;DEPUTADO FEDERAL;100001638999;2730;MISS LUCIVALDO;INDEFERIDO;27;DC;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001613709;4313;GM MAIS;DEFERIDO;43;PV;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001602276;5512;LEYNHA OLIVEIRA;DEFERIDO;55;PSD;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001615467;2034;ALEX PAIVA;DEFERIDO;20;PSC;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001599590;12346;COLETIVO JUSTIÇA JUIZ SIDNEY;DEFERIDO;12;PDT;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001603115;2233;DETINHA;DEFERIDO;22;PL;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001613706;6565;FLAVIA ALVES;DEFERIDO;65;PC do B;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001610038;3000;MARKUS TRINTA;DEFERIDO;30;NOVO;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001603187;22123;ALUIZIO SANTOS;DEFERIDO;22;PL;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001713832;5080;CARLINHOS SILVA;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001713836;5051;ALINE MARIA;DEFERIDO;50;PSOL;FEMININO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001613736;43777;NUBIA DO HERMES;DEFERIDO;43;PV;FEMININO;PARDA;N
MA;MARANHÃO;2º SUPLENTE;100001639638;145;PASTOR BEL;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001723208;27124;REGINALDO FERREIRA;DEFERIDO;27;DC;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001607115;55380;PROF. JULIO CÉSAR;DEFERIDO;55;PSD;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001614814;19337;KELLY BRITO;INDEFERIDO COM RECURSO;19;PODE;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001618108;2345;NUBIA DUTRA;INDEFERIDO COM RECURSO;23;CIDADANIA;FEMININO;PRETA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001614968;1955;RAIMUNDO COELHO;DEFERIDO;19;PODE;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001618107;2322;LUCIANA ABREU;DEFERIDO;23;CIDADANIA;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001603158;22000;FABIANA VILAR;DEFERIDO;22;PL;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001689539;36777;CÉLIO REI DO CAVALO;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001599548;90009;EDUARDO MARANHÃO ;DEFERIDO;90;PROS;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001602651;10012;KLEBER CAMPOS;DEFERIDO;10;REPUBLICANOS;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001723190;27678;ANTÔNIO JOSÉ;DEFERIDO;27;DC;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001618105;4540;DEISE FURACÃO;DEFERIDO;45;PSDB;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001613728;65000;ANA DO GÁS;DEFERIDO;65;PC do B;FEMININO;PARDA;S
MA;MARANHÃO;DEPUTADO ESTADUAL;100001603166;22345;SOLANGE ALMEIDA;DEFERIDO;22;PL;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001723199;27999;MILENA CALAFELL;DEFERIDO;27;DC;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001608134;51890;PROFESSOR JOILSON CASTRO;DEFERIDO;51;PATRIOTA;MASCULINO;PRETA;N
