SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
AM;AMAZONAS;DEPUTADO ESTADUAL;40001633340;22045;KELLY BATISTA;DEFERIDO;22;PL;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001618906;3377;TENENTE PERICLES;DEFERIDO;33;PMN;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001633260;43333;CELSO E LAELSON A RENOVAÇÃO;DEFERIDO;43;PV;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001724759;1214;CACIQUE MUNGURUKÚ;DEFERIDO;12;PDT;MASCULINO;INDÍGENA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618348;33555;PERI;DEFERIDO;33;PMN;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001643450;14888;PASTOR SERGIO ALMEIDA;DEFERIDO;14;PTB;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618490;40448;RUBENS DA REDENÇÃO;DEFERIDO;40;PSB;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001643947;77233;CESAR DANTAS;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001643448;14333;PASTORA SÔNIA;DEFERIDO;14;PTB;FEMININO;PARDA;N
AM;AMAZONAS;VICE-GOVERNADOR;40001732891;19;EDWARD MALTA;DEFERIDO;90;PROS;MASCULINO;PARDA;N
AM;AMAZONAS;2º SUPLENTE;40001737593;451;DR. PAULO CEZAR;PENDENTE DE JULGAMENTO;45;PSDB;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001726395;50345;ROBERTO DOS SANTOS;RENÚNCIA;50;PSOL;MASCULINO;PRETA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001718568;3600;EDINHO;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001644010;12333;PR. ALECY;DEFERIDO;12;PDT;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001718584;36000;MICHAEL LEMOS;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001733852;9022;CARLOS SILVA;INDEFERIDO;90;PROS;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618353;33777;ROSINALDO BUAL;DEFERIDO;33;PMN;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001609331;10777;NAGLIA AMORIM;DEFERIDO;10;REPUBLICANOS;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001612920;15789;PAI MARCOS BASTOS;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001719856;90222;CEARAZIN SEMISERA;PENDENTE DE JULGAMENTO;90;PROS;MASCULINO;BRANCA;N
AM;AMAZONAS;1º SUPLENTE;40001654979;700;CORONEL NERO;INDEFERIDO COM RECURSO;70;AVANTE;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001643948;77640;HERMANO JUNIOR;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001609254;1512;ELI SOUZA;DEFERIDO;15;MDB;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001719243;50180;LARISSA FERNANDA;DEFERIDO;50;PSOL;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001643950;77999;TONINHO PINGUIM;INDEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001618909;3311;MARY ALVES;DEFERIDO;33;PMN;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001719326;1999;JONAS GUERREIRO;PENDENTE DE JULGAMENTO;19;PODE;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001633348;22015;LUCIA CAMPELO;DEFERIDO;22;PL;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001620695;51453;PASTORA OFÉLIA RUIZ;DEFERIDO;51;PATRIOTA;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618678;20020;MILTINHO CASTRO;DEFERIDO;20;PSC;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001618908;3322;CORONEL PETER;DEFERIDO;33;PMN;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001609197;70192;ZÉ GOTINHA DA FLORESTA;DEFERIDO;70;AVANTE;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001719244;50124;LUIZ LOPES;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001620690;51251;JONATHAN DA BANCADA COLETIVA;DEFERIDO;51;PATRIOTA;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618476;44000;BRENA DIANNÁ;DEFERIDO;44;UNIÃO;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001620686;51222;ISRAEL CARVALHO;DEFERIDO;51;PATRIOTA;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618481;40070;EDSON BESSA;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618381;12121;ELKE DUTRA;DEFERIDO;12;PDT;FEMININO;PRETA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618473;44100;LARI FRUTUOSO;DEFERIDO;44;UNIÃO;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618497;40555;JANDER LOBATO;DEFERIDO;40;PSB;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618363;33600;MEIRE MAIA;DEFERIDO;33;PMN;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001719230;1881;LILI BRUNO;DEFERIDO;18;REDE;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618479;44030;WANDERSON ROBINHO;DEFERIDO;44;UNIÃO;MASCULINO;PRETA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001643216;1415;MAGAL DO SOCIAL;DEFERIDO;14;PTB;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001643953;77567;IZA MAIA;DEFERIDO;77;SOLIDARIEDADE;FEMININO;INDÍGENA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001643960;77111;SUZY MELO;DEFERIDO;77;SOLIDARIEDADE;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001650496;45555;PROFA DORA FERREIRA;DEFERIDO;45;PSDB;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001633326;22456;BARBARA BELOTA;DEFERIDO;22;PL;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618656;20001;IRMÃO ARI;DEFERIDO;20;PSC;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001633275;13418;JÉSSICA SANTOS;DEFERIDO;13;PT;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001718574;36789;PROF MEQUIAS FONSECA;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001643962;77539;DORA ALBUQUERQUE;DEFERIDO;77;SOLIDARIEDADE;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001633263;13550;FLORISMAR BANCADA AMAZÔNIDA;DEFERIDO;13;PT;FEMININO;PRETA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001671701;27999;TATI CAVALCANTE;DEFERIDO;27;DC;FEMININO;PARDA;N
AM;AMAZONAS;2º SUPLENTE;40001615089;123;MADALENA SILVA;DEFERIDO;12;PDT;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001643461;14222;MARCIO SOUZA;DEFERIDO;14;PTB;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001718571;3655;ERIVELTO SILVA;DEFERIDO;36;AGIR;MASCULINO;INDÍGENA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001620692;51000;FELIPE SOUZA;DEFERIDO;51;PATRIOTA;MASCULINO;PARDA;S
AM;AMAZONAS;DEPUTADO ESTADUAL;40001671691;27789;DAILSON GOLVIN;DEFERIDO;27;DC;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618375;12555;ANDRESSA MACEDO;DEFERIDO;12;PDT;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618460;44888;SIMONE CABRAL;DEFERIDO;44;UNIÃO;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618501;40001;PROFESSOR ALI;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001643943;77000;CORONEL CASTRO ALVES;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
