SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001619375;50088;PROFESSORA JACI TODAS AS LUTAS;DEFERIDO;50;PSOL;FEMININO;PRETA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001597796;30500;SERGIO VICTOR;DEFERIDO;30;NOVO;MASCULINO;BRANCA;S
SP;SÃO PAULO;DEPUTADO FEDERAL;250001677893;9064;JACARÉ DE TANGA;DEFERIDO;90;PROS;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001643635;12100;ALE BEZERRA;DEFERIDO;12;PDT;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001602153;44130;LETICIA CRISTINA;DEFERIDO;44;UNIÃO;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001639609;10310;CHEFE HUGO;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001612095;4510;VITOR LIPPI;DEFERIDO;45;PSDB;MASCULINO;BRANCA;S
SP;SÃO PAULO;DEPUTADO FEDERAL;250001612101;2324;MÁRCIA ROCHA;DEFERIDO;23;CIDADANIA;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001597683;3012;ANTONIO MOTTA;DEFERIDO;30;NOVO;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001606281;77999;PASTOR LUCIANO;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001604818;1420;MUNIR WAHHAB;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611981;1137;HOSANA SILVA;DEFERIDO;11;PP;FEMININO;PRETA;N
SP;SÃO PAULO;1º SUPLENTE;250001612461;155;AUGUSTO CASTRO;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001642213;35554;SARGENTO ALEIXO DO JUDÔ;DEFERIDO;35;PMB;MASCULINO;PRETA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001612114;4538;SARGENTO OLIVEIRINHA;DEFERIDO;45;PSDB;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001602062;4443;NANY;DEFERIDO;44;UNIÃO;FEMININO;PRETA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611412;1606;WALDEMIR SOARES JUNIOR;DEFERIDO;16;PSTU;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611264;1505;MARCOS PALERMO;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611374;2222;EDUARDO BOLSONARO;DEFERIDO;22;PL;MASCULINO;BRANCA;S
SP;SÃO PAULO;DEPUTADO FEDERAL;250001622041;7022;DRA ELISA;DEFERIDO;70;AVANTE;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001721400;36020;MAURÃO DA BOM PASTOR;AGUARDANDO JULGAMENTO;36;AGIR;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001619371;50033;REGINA CÉLIA E PCDS DO PSOL;DEFERIDO;50;PSOL;FEMININO;PRETA;N
SP;SÃO PAULO;SENADOR;250001610580;161;MANCHA COLETIVO SOCIALISTA;DEFERIDO;16;PSTU;MASCULINO;PRETA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611240;1550;JOÃO CURY;INDEFERIDO;15;MDB;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001610695;1341;SALLUM;DEFERIDO;13;PT;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611317;2254;CIDA BARRETO;DEFERIDO;22;PL;FEMININO;PARDA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001643810;20012;DR. ELTON;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001610536;19252;FARIA DE SÁ ;DEFERIDO;19;PODE;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001620280;4063;ZEZÉ SANTOS ASSISTENTE SOCIAL;DEFERIDO;40;PSB;FEMININO;PRETA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001612110;4530;MONICA CALAZANS;DEFERIDO;45;PSDB;FEMININO;PRETA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001635936;3510;TADEU NOGUEIRA;DEFERIDO;35;PMB;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001639603;10500;DOUGLAS CARBONNE;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001611739;13130;FERNANDO PUGA;DEFERIDO;13;PT;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611999;1101;SOLANGE MORAES;DEFERIDO;11;PP;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001611473;45219;JULIO VALVASSORI;DEFERIDO;45;PSDB;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001621701;70021;GERALDO DA CARNE;INDEFERIDO COM RECURSO;70;AVANTE;MASCULINO;PRETA;N
