SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001612989;7766;RUTINEIA DA MARY MODAS;DEFERIDO;77;SOLIDARIEDADE;FEMININO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001598571;30031;GIAN ZAPPELLA;DEFERIDO;30;NOVO;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001634050;10612;GERALDO DE MELO;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001607634;4432;LUIZ CARLOS;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001607414;43000;INÁCIO FRANCO;DEFERIDO;43;PV;MASCULINO;BRANCA;S
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001619031;22038;CAPOREZZO;DEFERIDO;22;PL;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001668939;1520;MAÍRA CARLOS;DEFERIDO;15;MDB;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001603689;70121;LEONARDO RODRIGUES ;DEFERIDO;70;AVANTE;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001607667;44002;ANDRE DO SOCIAL;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001606692;1250;PROFESSOR ALEXANDRE MAGNUS;DEFERIDO;12;PDT;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001596315;51022;WANDERLEY FILHO DO BENJAMIN;INDEFERIDO;51;PATRIOTA;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001607644;4401;XAVIER;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001607589;9070;ADRIANA MARRA;DEFERIDO;90;PROS;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001607724;44350;MARCELO ARAUJO;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001595978;5112;TUNICO CALDEIRA;DEFERIDO;51;PATRIOTA;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001613307;23000;FABIANO CHINA;DEFERIDO;23;CIDADANIA;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001733839;5124;LICA DO BARREIRO;DEFERIDO;51;PATRIOTA;FEMININO;PRETA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001634135;1923;STALIN CORDEIRO;INDEFERIDO COM RECURSO;19;PODE;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001607408;43777;CARLO ROBERTO KIKITO;DEFERIDO;43;PV;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001595981;5140;CAMILA FELIX;INDEFERIDO COM RECURSO;51;PATRIOTA;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001607410;43700;PROFESSOR CLEITON (CLEITINHO);DEFERIDO;43;PV;MASCULINO;BRANCA;S
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001607278;1322;CIÇA;DEFERIDO;13;PT;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001611565;27007;FABRICIO BELGA;DEFERIDO;27;DC;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001603674;70560;DR DANIEL DESLANDES;RENÚNCIA;70;AVANTE;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001603707;70400;CAROL CANABRAVA;DEFERIDO;70;AVANTE;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001607679;44395;DARLENE BRAGA DO MARIA BONITA;DEFERIDO;44;UNIÃO;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001604326;5538;PRETINHA DO GÁS;DEFERIDO;55;PSD;FEMININO;PRETA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001645095;3637;LEO MECANICO;INDEFERIDO;36;AGIR;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001619740;1035;TONI DA FARMACIA;DEFERIDO;10;REPUBLICANOS;MASCULINO;PRETA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001612810;2898;TENENTE GEDAIAS;DEFERIDO;28;PRTB;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001607612;4407;PATTY DO CHEVETTE;DEFERIDO;44;UNIÃO;FEMININO;PRETA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001644577;16166;PATRÍCIA RAMOS;DEFERIDO;16;PSTU;FEMININO;PRETA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001615184;1805;PROFESSOR ROBERTO LELES;DEFERIDO;18;REDE;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001669307;35890;VALDEMAR DENTISTA;DEFERIDO;35;PMB;MASCULINO;BRANCA;N
