SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001729187;19141;AMIGOS DA LIAH;RENÚNCIA;19;PODE;FEMININO;PARDA;N
DF;DISTRITO FEDERAL;VICE-GOVERNADOR;70001611376;16;ZANATA;DEFERIDO;16;PSTU;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001712799;51512;COUBERT BRAZ;DEFERIDO;51;PATRIOTA;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001621137;19456;PROFESSOR RICARDO DANTAS;DEFERIDO;19;PODE;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001731872;9009;HENRIQUE RESENDE;DEFERIDO;90;PROS;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001654329;27222;MARIA BRAZILINO;DEFERIDO;27;DC;FEMININO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001636087;40777;NAYERI ALBUQUERQUE;DEFERIDO;40;PSB;FEMININO;PARDA;N
DF;DISTRITO FEDERAL;VICE-GOVERNADOR;70001699368;21;JAMIL MAGARI;DEFERIDO;21;PCB;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001644000;77666;MARLY MEDEIROS;DEFERIDO;77;SOLIDARIEDADE;FEMININO;PARDA;N
DF;DISTRITO FEDERAL;VICE-GOVERNADOR;70001676410;29;MAURO MOURA;INDEFERIDO COM RECURSO;29;PCO;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001609152;44244;OLAIR FRANCISCO;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001636085;40123;MARLON COSTA;DEFERIDO;40;PSB;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001654750;5511;ADRIANA MANGABEIRA;DEFERIDO;55;PSD;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001650206;11033;JULIO CEZAR;DEFERIDO;11;PP;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001613188;3688;ALEX DA SAÚDE;DEFERIDO;36;AGIR;MASCULINO;NÃO INFORMADO;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001653678;35111;NILTON SANTOS RESSOCIALIZAÇÃO;DEFERIDO;35;PMB;MASCULINO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001654543;55456;LIPPE VIANA;DEFERIDO;55;PSD;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;2º SUPLENTE;70001732491;456;LOURDINHA WERNECK;RENÚNCIA;45;PSDB;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001650383;1144;WILL GODOY;DEFERIDO;11;PP;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001713405;2324;MARI VALENTIM;DEFERIDO;23;CIDADANIA;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001615878;22021;FÁTIMA PASSOS;DEFERIDO;22;PL;FEMININO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001650385;1123;PROFESSORA CELY MUNIZ;DEFERIDO;11;PP;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001726535;44044;DANIEL RADAR;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001601756;50044;TALITA VICTOR;DEFERIDO;50;PSOL;FEMININO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001595682;6599;FLAUZINO ANTUNES;DEFERIDO;65;PC do B;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001600887;30123;VALDIRENE SOUTO ;DEFERIDO;30;NOVO;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001724824;9023;BETHANIA KELLY;INDEFERIDO;90;PROS;FEMININO;AMARELA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001653688;35321;DRA MARIA RITA;DEFERIDO;35;PMB;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001609145;44777;ALLAN FREIRE;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001653690;35677;SAMIA WALÊSKA;DEFERIDO;35;PMB;FEMININO;BRANCA;N
